Name,Class,Probability
Negative_4674,Non-Allergen,0.0
Negative_4675,Non-Allergen,0.0
Negative_4676,Non-Allergen,0.0
Negative_4677,Non-Allergen,0.0
Negative_4678,Non-Allergen,0.008
Negative_4679,Non-Allergen,0.0
Negative_4680,Non-Allergen,0.0
Negative_4681,Non-Allergen,0.0
Negative_4682,Non-Allergen,0.0
Negative_4683,Non-Allergen,0.0
Negative_4684,Non-Allergen,0.052
Negative_4685,Non-Allergen,0.0
Negative_4686,Non-Allergen,0.0
Negative_4687,Non-Allergen,0.0
Negative_4688,Non-Allergen,0.0
Negative_4689,Allergen,1.0
Negative_4690,Non-Allergen,0.0
Negative_4691,Non-Allergen,0.0
Negative_4692,Non-Allergen,0.0
Negative_4693,Non-Allergen,0.001
Negative_4694,Non-Allergen,0.0
Negative_4695,Non-Allergen,0.0
Negative_4696,Non-Allergen,0.0
Negative_4697,Non-Allergen,0.0
Negative_4698,Non-Allergen,0.0
Negative_4699,Non-Allergen,0.0
Negative_4700,Non-Allergen,0.0
Negative_4701,Non-Allergen,0.0
Negative_4702,Non-Allergen,0.0
Negative_4703,Non-Allergen,0.0
Negative_4704,Non-Allergen,0.0
Negative_4705,Non-Allergen,0.0
Negative_4706,Non-Allergen,0.21
Negative_4707,Non-Allergen,0.0
Negative_4708,Non-Allergen,0.0
Negative_4709,Non-Allergen,0.0
Negative_4710,Non-Allergen,0.0
Negative_4711,Non-Allergen,0.0
Negative_4712,Non-Allergen,0.0
Negative_4713,Non-Allergen,0.0
Negative_4714,Non-Allergen,0.0
Negative_4715,Non-Allergen,0.0
Negative_4716,Non-Allergen,0.0
Negative_4717,Non-Allergen,0.0
Negative_4718,Non-Allergen,0.0
Negative_4719,Non-Allergen,0.0
Negative_4720,Non-Allergen,0.0
Negative_4721,Non-Allergen,0.022
Negative_4722,Non-Allergen,0.0
Negative_4723,Allergen,0.512
Negative_4724,Non-Allergen,0.005
Negative_4725,Non-Allergen,0.0
Negative_4726,Non-Allergen,0.0
Negative_4727,Non-Allergen,0.0
Negative_4728,Non-Allergen,0.0
Negative_4729,Non-Allergen,0.0
Negative_4730,Non-Allergen,0.0
Negative_4731,Non-Allergen,0.0
Negative_4732,Non-Allergen,0.0
Negative_4733,Non-Allergen,0.0
Negative_4734,Non-Allergen,0.0
Negative_4735,Non-Allergen,0.0
Negative_4736,Non-Allergen,0.0
Negative_4737,Non-Allergen,0.0
Negative_4738,Non-Allergen,0.0
Negative_4739,Non-Allergen,0.0
Negative_4740,Non-Allergen,0.0
Negative_4741,Non-Allergen,0.0
Negative_4742,Non-Allergen,0.0
Negative_4743,Non-Allergen,0.0
Negative_4744,Non-Allergen,0.0
Negative_4745,Non-Allergen,0.0
Negative_4746,Non-Allergen,0.0
Negative_4747,Non-Allergen,0.0
Negative_4748,Non-Allergen,0.0
Negative_4749,Non-Allergen,0.0
Negative_4750,Non-Allergen,0.0
Negative_4751,Non-Allergen,0.0
Negative_4752,Non-Allergen,0.0
Negative_4753,Non-Allergen,0.0
Negative_4754,Non-Allergen,0.0
Negative_4755,Non-Allergen,0.0
Negative_4756,Allergen,0.777
Negative_4757,Non-Allergen,0.0
Negative_4758,Non-Allergen,0.0
Negative_4759,Non-Allergen,0.0
Negative_4760,Non-Allergen,0.0
Negative_4761,Non-Allergen,0.0
Negative_4762,Non-Allergen,0.0
Negative_4763,Non-Allergen,0.0
Negative_4764,Non-Allergen,0.0
Negative_4765,Non-Allergen,0.0
Negative_4766,Non-Allergen,0.0
Negative_4767,Non-Allergen,0.0
Negative_4768,Non-Allergen,0.0
Negative_4769,Non-Allergen,0.0
Negative_4770,Non-Allergen,0.0
Negative_4772,Non-Allergen,0.0
Negative_4773,Non-Allergen,0.0
Negative_4774,Non-Allergen,0.0
Negative_4775,Non-Allergen,0.0
Negative_4776,Non-Allergen,0.0
Negative_4777,Non-Allergen,0.0
Negative_4778,Non-Allergen,0.0
Negative_4779,Non-Allergen,0.0
Negative_4780,Non-Allergen,0.0
Negative_4781,Non-Allergen,0.0
Negative_4782,Non-Allergen,0.0
Negative_4783,Non-Allergen,0.0
Negative_4785,Non-Allergen,0.0
Negative_4786,Non-Allergen,0.0
Negative_4787,Non-Allergen,0.0
Negative_4788,Non-Allergen,0.0
Negative_4789,Non-Allergen,0.0
Negative_4790,Non-Allergen,0.0
Negative_4791,Non-Allergen,0.0
Negative_4792,Non-Allergen,0.0
Negative_4793,Non-Allergen,0.0
Negative_4794,Non-Allergen,0.0
Negative_4795,Non-Allergen,0.0
Negative_4796,Non-Allergen,0.0
Negative_4797,Non-Allergen,0.0
Negative_4798,Non-Allergen,0.0
Negative_4799,Non-Allergen,0.0
Negative_4800,Non-Allergen,0.0
Negative_4801,Non-Allergen,0.0
Negative_4802,Non-Allergen,0.0
Negative_4803,Non-Allergen,0.0
Negative_4804,Non-Allergen,0.0
Negative_4805,Non-Allergen,0.0
Negative_4806,Allergen,0.807
Negative_4807,Non-Allergen,0.001
Negative_4808,Non-Allergen,0.0
Negative_4809,Non-Allergen,0.0
Negative_4810,Non-Allergen,0.0
Negative_4811,Non-Allergen,0.0
Negative_4812,Non-Allergen,0.0
Negative_4813,Non-Allergen,0.0
Negative_4814,Non-Allergen,0.0
Negative_4815,Non-Allergen,0.0
Negative_4816,Non-Allergen,0.0
Negative_4817,Non-Allergen,0.0
Negative_4818,Non-Allergen,0.004
Negative_4819,Non-Allergen,0.0
Negative_4820,Non-Allergen,0.0
Negative_4821,Non-Allergen,0.0
Negative_4822,Allergen,0.841
Negative_4823,Non-Allergen,0.0
Negative_4824,Non-Allergen,0.0
Negative_4825,Non-Allergen,0.0
Negative_4826,Non-Allergen,0.0
Negative_4827,Non-Allergen,0.0
Negative_4828,Non-Allergen,0.0
Negative_4829,Non-Allergen,0.0
Negative_4830,Non-Allergen,0.0
Negative_4831,Non-Allergen,0.0
Negative_4832,Non-Allergen,0.0
Negative_4833,Non-Allergen,0.0
Negative_4834,Non-Allergen,0.0
Negative_4835,Non-Allergen,0.0
Negative_4836,Non-Allergen,0.0
Negative_4837,Non-Allergen,0.0
Negative_4838,Non-Allergen,0.0
Negative_4839,Non-Allergen,0.0
Negative_4840,Non-Allergen,0.0
Negative_4841,Non-Allergen,0.0
Negative_4842,Non-Allergen,0.0
Negative_4843,Non-Allergen,0.0
Negative_4844,Non-Allergen,0.0
Negative_4845,Non-Allergen,0.0
Negative_4846,Non-Allergen,0.0
Negative_4847,Non-Allergen,0.0
Negative_4848,Non-Allergen,0.0
Negative_4849,Non-Allergen,0.0
Negative_4850,Non-Allergen,0.0
Negative_4851,Non-Allergen,0.0
Negative_4852,Non-Allergen,0.0
Negative_4853,Non-Allergen,0.0
Negative_4854,Non-Allergen,0.0
Negative_4855,Non-Allergen,0.0
Negative_4856,Non-Allergen,0.0
Negative_4857,Allergen,0.506
Negative_4858,Non-Allergen,0.0
Negative_4859,Non-Allergen,0.0
Negative_4860,Non-Allergen,0.0
Negative_4861,Allergen,1.0
Negative_4862,Non-Allergen,0.0
Negative_4864,Non-Allergen,0.0
Negative_4865,Non-Allergen,0.0
Negative_4866,Non-Allergen,0.0
Negative_4867,Non-Allergen,0.1
Negative_4868,Non-Allergen,0.0
Negative_4869,Non-Allergen,0.0
Negative_4870,Non-Allergen,0.0
Negative_4871,Non-Allergen,0.0
Negative_4872,Non-Allergen,0.0
Negative_4873,Non-Allergen,0.0
Negative_4874,Non-Allergen,0.0
Negative_4875,Non-Allergen,0.0
Negative_4876,Non-Allergen,0.002
Negative_4877,Non-Allergen,0.0
Negative_4878,Non-Allergen,0.0
Negative_4879,Non-Allergen,0.0
Negative_4880,Allergen,0.998
Negative_4881,Non-Allergen,0.0
Negative_4882,Non-Allergen,0.0
Negative_4883,Non-Allergen,0.0
Negative_4884,Non-Allergen,0.0
Negative_4886,Non-Allergen,0.0
Negative_4887,Non-Allergen,0.0
Negative_4888,Non-Allergen,0.0
Negative_4889,Non-Allergen,0.0
Negative_4890,Non-Allergen,0.0
Negative_4891,Non-Allergen,0.0
Negative_4892,Non-Allergen,0.0
Negative_4893,Non-Allergen,0.0
Negative_4894,Non-Allergen,0.0
Negative_4895,Non-Allergen,0.0
Negative_4896,Non-Allergen,0.0
Negative_4897,Non-Allergen,0.0
Negative_4898,Non-Allergen,0.0
Negative_4899,Non-Allergen,0.0
Negative_4900,Non-Allergen,0.0
Negative_4901,Non-Allergen,0.0
Negative_4902,Non-Allergen,0.0
Negative_4903,Non-Allergen,0.0
Negative_4904,Non-Allergen,0.0
Negative_4905,Non-Allergen,0.0
Negative_4906,Non-Allergen,0.0
Negative_4907,Non-Allergen,0.0
Negative_4908,Non-Allergen,0.0
Negative_4909,Non-Allergen,0.0
Negative_4910,Non-Allergen,0.0
Negative_4911,Non-Allergen,0.0
Negative_4912,Non-Allergen,0.0
Negative_4913,Non-Allergen,0.0
Negative_4914,Non-Allergen,0.0
Negative_4915,Non-Allergen,0.0
Negative_4916,Non-Allergen,0.0
Negative_4917,Non-Allergen,0.0
Negative_4918,Non-Allergen,0.0
Negative_4919,Non-Allergen,0.0
Negative_4920,Non-Allergen,0.0
Negative_4921,Non-Allergen,0.214
Negative_4922,Allergen,0.781
Negative_4923,Non-Allergen,0.0
Negative_4924,Non-Allergen,0.0
Negative_4925,Non-Allergen,0.0
Negative_4927,Non-Allergen,0.0
Negative_4928,Non-Allergen,0.0
Negative_4929,Non-Allergen,0.0
Negative_4930,Non-Allergen,0.0
Negative_4931,Non-Allergen,0.0
Negative_4932,Non-Allergen,0.0
Negative_4933,Non-Allergen,0.0
Negative_4934,Non-Allergen,0.0
Negative_4935,Non-Allergen,0.0
Negative_4936,Allergen,0.999
Negative_4937,Non-Allergen,0.004
Negative_4938,Non-Allergen,0.0
Negative_4939,Non-Allergen,0.0
Negative_4940,Non-Allergen,0.0
Negative_4941,Allergen,1.0
Negative_4942,Non-Allergen,0.0
Negative_4943,Non-Allergen,0.0
Negative_4944,Non-Allergen,0.0
Negative_4945,Non-Allergen,0.0
Negative_4946,Non-Allergen,0.0
Negative_4947,Non-Allergen,0.0
Negative_4948,Non-Allergen,0.002
Negative_4949,Non-Allergen,0.0
Negative_4950,Non-Allergen,0.0
Negative_4951,Non-Allergen,0.0
Negative_4952,Non-Allergen,0.017
Negative_4953,Non-Allergen,0.0
Negative_4954,Non-Allergen,0.0
Negative_4955,Non-Allergen,0.0
Negative_4956,Non-Allergen,0.0
Negative_4957,Non-Allergen,0.0
Negative_4958,Non-Allergen,0.0
Negative_4959,Non-Allergen,0.0
Negative_4960,Non-Allergen,0.0
Negative_4961,Non-Allergen,0.0
Negative_4962,Non-Allergen,0.0
Negative_4963,Non-Allergen,0.0
Negative_4964,Non-Allergen,0.0
Negative_4965,Non-Allergen,0.0
Negative_4966,Non-Allergen,0.0
Negative_4967,Non-Allergen,0.0
Negative_4968,Non-Allergen,0.0
Negative_4969,Non-Allergen,0.0
Negative_4970,Non-Allergen,0.0
Negative_4971,Non-Allergen,0.0
Negative_4972,Non-Allergen,0.0
Negative_4973,Non-Allergen,0.0
Negative_4974,Non-Allergen,0.0
Negative_4975,Non-Allergen,0.0
Negative_4976,Non-Allergen,0.0
Negative_4977,Non-Allergen,0.0
Negative_4978,Non-Allergen,0.0
Negative_4979,Non-Allergen,0.0
Negative_4980,Non-Allergen,0.0
Negative_4981,Non-Allergen,0.0
Negative_4982,Non-Allergen,0.0
Negative_4983,Non-Allergen,0.0
Negative_4984,Non-Allergen,0.0
Negative_4985,Non-Allergen,0.0
Negative_4986,Non-Allergen,0.0
Negative_4987,Non-Allergen,0.0
Negative_4988,Non-Allergen,0.0
Negative_4989,Non-Allergen,0.0
Negative_4990,Non-Allergen,0.0
Negative_4991,Non-Allergen,0.0
Negative_4992,Non-Allergen,0.0
Negative_4993,Non-Allergen,0.0
Negative_4994,Non-Allergen,0.0
Negative_4995,Non-Allergen,0.0
Negative_4996,Non-Allergen,0.0
Negative_4997,Non-Allergen,0.258
Negative_4998,Non-Allergen,0.0
Negative_4999,Non-Allergen,0.0
Negative_5000,Non-Allergen,0.0
Negative_5001,Non-Allergen,0.0
Negative_5002,Non-Allergen,0.0
Negative_5003,Non-Allergen,0.003
Negative_5004,Non-Allergen,0.0
Negative_5005,Non-Allergen,0.0
Negative_5006,Non-Allergen,0.0
Negative_5007,Non-Allergen,0.0
Negative_5008,Non-Allergen,0.0
Negative_5009,Non-Allergen,0.0
Negative_5010,Allergen,1.0
Negative_5011,Non-Allergen,0.0
Negative_5012,Non-Allergen,0.0
Negative_5013,Non-Allergen,0.0
Negative_5014,Non-Allergen,0.0
Negative_5015,Non-Allergen,0.0
Negative_5016,Non-Allergen,0.0
Negative_5017,Non-Allergen,0.0
Negative_5018,Non-Allergen,0.0
Negative_5019,Non-Allergen,0.0
Negative_5020,Non-Allergen,0.003
Negative_5022,Non-Allergen,0.0
Negative_5023,Non-Allergen,0.001
Negative_5024,Non-Allergen,0.0
Negative_5025,Non-Allergen,0.054
Negative_5026,Non-Allergen,0.0
Negative_5027,Non-Allergen,0.0
Negative_5028,Non-Allergen,0.0
Negative_5029,Non-Allergen,0.0
Negative_5030,Non-Allergen,0.0
Negative_5031,Non-Allergen,0.0
Negative_5032,Non-Allergen,0.0
Negative_5033,Non-Allergen,0.0
Negative_5034,Non-Allergen,0.0
Negative_5035,Non-Allergen,0.0
Negative_5036,Allergen,0.961
Negative_5037,Non-Allergen,0.0
Negative_5038,Non-Allergen,0.0
Negative_5039,Non-Allergen,0.0
Negative_5040,Non-Allergen,0.0
Negative_5041,Non-Allergen,0.0
Negative_5042,Non-Allergen,0.0
Negative_5043,Non-Allergen,0.0
Negative_5044,Non-Allergen,0.0
Negative_5045,Non-Allergen,0.0
Negative_5046,Non-Allergen,0.0
Negative_5047,Non-Allergen,0.0
Negative_5048,Non-Allergen,0.0
Negative_5049,Non-Allergen,0.0
Negative_5050,Non-Allergen,0.0
Negative_5051,Non-Allergen,0.0
Negative_5052,Non-Allergen,0.0
Negative_5053,Non-Allergen,0.0
Negative_5054,Non-Allergen,0.0
Negative_5055,Non-Allergen,0.0
Negative_5056,Non-Allergen,0.0
Negative_5057,Non-Allergen,0.0
Negative_5058,Non-Allergen,0.0
Negative_5059,Non-Allergen,0.0
Negative_5060,Allergen,1.0
Negative_5061,Non-Allergen,0.0
Negative_5062,Non-Allergen,0.0
Negative_5063,Non-Allergen,0.0
Negative_5064,Non-Allergen,0.0
Negative_5065,Non-Allergen,0.0
Negative_5066,Non-Allergen,0.0
Negative_5067,Non-Allergen,0.0
Negative_5068,Non-Allergen,0.0
Negative_5069,Non-Allergen,0.0
Negative_5070,Non-Allergen,0.0
Negative_5071,Non-Allergen,0.0
Negative_5072,Non-Allergen,0.0
Negative_5073,Non-Allergen,0.0
Negative_5074,Non-Allergen,0.0
Negative_5075,Non-Allergen,0.0
Negative_5076,Non-Allergen,0.0
Negative_5077,Non-Allergen,0.002
Negative_5078,Non-Allergen,0.0
Negative_5079,Non-Allergen,0.0
Negative_5080,Non-Allergen,0.0
Negative_5081,Non-Allergen,0.0
Negative_5082,Non-Allergen,0.0
Negative_5083,Non-Allergen,0.0
Negative_5084,Non-Allergen,0.0
Negative_5085,Non-Allergen,0.0
Negative_5086,Non-Allergen,0.0
Negative_5087,Non-Allergen,0.0
Negative_5088,Non-Allergen,0.0
Negative_5089,Non-Allergen,0.0
Negative_5090,Non-Allergen,0.0
Negative_5091,Non-Allergen,0.0
Negative_5092,Non-Allergen,0.0
Negative_5093,Non-Allergen,0.0
Negative_5094,Non-Allergen,0.0
Negative_5095,Non-Allergen,0.0
Negative_5096,Non-Allergen,0.0
Negative_5097,Non-Allergen,0.0
Negative_5098,Non-Allergen,0.0
Negative_5099,Non-Allergen,0.0
Negative_5100,Non-Allergen,0.0
Negative_5101,Non-Allergen,0.0
Negative_5102,Non-Allergen,0.0
Negative_5103,Non-Allergen,0.0
Negative_5104,Non-Allergen,0.0
Negative_5105,Non-Allergen,0.0
Negative_5106,Non-Allergen,0.0
Negative_5107,Non-Allergen,0.021
Negative_5108,Non-Allergen,0.0
Negative_5109,Non-Allergen,0.0
Negative_5110,Non-Allergen,0.0
Negative_5111,Non-Allergen,0.0
Negative_5112,Non-Allergen,0.0
Negative_5113,Non-Allergen,0.0
Negative_5114,Non-Allergen,0.0
Negative_5115,Non-Allergen,0.0
Negative_5116,Non-Allergen,0.0
Negative_5117,Non-Allergen,0.0
Negative_5118,Allergen,0.618
Negative_5119,Non-Allergen,0.0
Negative_5120,Non-Allergen,0.0
Negative_5121,Non-Allergen,0.0
Negative_5122,Non-Allergen,0.0
Negative_5123,Non-Allergen,0.0
Negative_5124,Non-Allergen,0.0
Negative_5125,Non-Allergen,0.0
Negative_5126,Non-Allergen,0.0
Negative_5127,Non-Allergen,0.0
Negative_5128,Non-Allergen,0.0
Negative_5129,Non-Allergen,0.0
Negative_5130,Non-Allergen,0.0
Negative_5131,Non-Allergen,0.0
Negative_5132,Non-Allergen,0.0
Negative_5133,Non-Allergen,0.0
Negative_5134,Non-Allergen,0.0
Negative_5135,Non-Allergen,0.0
Negative_5137,Non-Allergen,0.0
Negative_5138,Non-Allergen,0.0
Negative_5139,Non-Allergen,0.0
Negative_5140,Non-Allergen,0.001
Negative_5141,Non-Allergen,0.0
Negative_5142,Non-Allergen,0.0
Negative_5143,Non-Allergen,0.0
Negative_5144,Non-Allergen,0.073
Negative_5145,Non-Allergen,0.0
Negative_5146,Non-Allergen,0.0
Negative_5148,Non-Allergen,0.0
Negative_5149,Non-Allergen,0.0
Negative_5150,Non-Allergen,0.0
Negative_5151,Non-Allergen,0.0
Negative_5152,Non-Allergen,0.0
Negative_5153,Non-Allergen,0.0
Negative_5154,Non-Allergen,0.0
Negative_5155,Non-Allergen,0.0
Negative_5156,Non-Allergen,0.0
Negative_5157,Non-Allergen,0.018
Negative_5158,Non-Allergen,0.0
Negative_5159,Non-Allergen,0.0
Negative_5160,Non-Allergen,0.0
Negative_5161,Non-Allergen,0.0
Negative_5162,Non-Allergen,0.0
Negative_5163,Non-Allergen,0.0
Negative_5164,Non-Allergen,0.0
Negative_5165,Non-Allergen,0.0
Negative_5166,Non-Allergen,0.0
Negative_5167,Non-Allergen,0.0
Negative_5168,Non-Allergen,0.0
Negative_5169,Non-Allergen,0.0
Negative_5170,Non-Allergen,0.0
Negative_5171,Non-Allergen,0.0
Negative_5172,Non-Allergen,0.0
Negative_5173,Non-Allergen,0.0
Negative_5174,Non-Allergen,0.0
Negative_5175,Non-Allergen,0.0
Negative_5176,Non-Allergen,0.0
Negative_5177,Non-Allergen,0.0
Negative_5178,Non-Allergen,0.0
Negative_5179,Non-Allergen,0.0
Negative_5180,Non-Allergen,0.0
Negative_5181,Non-Allergen,0.0
Negative_5182,Non-Allergen,0.0
Negative_5183,Non-Allergen,0.0
Negative_5184,Non-Allergen,0.051
Negative_5185,Non-Allergen,0.0
Negative_5186,Allergen,0.899
Negative_5187,Non-Allergen,0.0
Negative_5188,Non-Allergen,0.0
Negative_5189,Non-Allergen,0.0
Negative_5190,Non-Allergen,0.0
Negative_5191,Non-Allergen,0.0
Negative_5192,Non-Allergen,0.0
Negative_5193,Non-Allergen,0.0
Negative_5194,Non-Allergen,0.0
Negative_5195,Non-Allergen,0.0
Negative_5196,Non-Allergen,0.0
Negative_5197,Non-Allergen,0.0
Negative_5198,Non-Allergen,0.0
Negative_5199,Non-Allergen,0.0
Negative_5200,Non-Allergen,0.022
Negative_5201,Non-Allergen,0.0
Negative_5202,Non-Allergen,0.0
Negative_5203,Non-Allergen,0.0
Negative_5204,Non-Allergen,0.0
Negative_5205,Non-Allergen,0.0
Negative_5206,Non-Allergen,0.0
Negative_5207,Non-Allergen,0.0
Negative_5208,Non-Allergen,0.0
Negative_5209,Non-Allergen,0.0
Negative_5210,Non-Allergen,0.0
Negative_5211,Non-Allergen,0.0
Negative_5212,Non-Allergen,0.0
Negative_5213,Non-Allergen,0.0
Negative_5214,Non-Allergen,0.0
Negative_5215,Non-Allergen,0.0
Negative_5216,Non-Allergen,0.0
Negative_5217,Non-Allergen,0.0
Negative_5218,Non-Allergen,0.0
Negative_5219,Non-Allergen,0.0
Negative_5220,Non-Allergen,0.0
Negative_5221,Non-Allergen,0.0
Negative_5222,Non-Allergen,0.0
Negative_5223,Non-Allergen,0.0
Negative_5224,Non-Allergen,0.0
Negative_5225,Non-Allergen,0.0
Negative_5226,Non-Allergen,0.068
Negative_5227,Non-Allergen,0.0
Negative_5228,Non-Allergen,0.0
Negative_5229,Non-Allergen,0.0
Negative_5230,Non-Allergen,0.0
Negative_5231,Non-Allergen,0.0
Negative_5232,Non-Allergen,0.0
Negative_5233,Non-Allergen,0.0
Negative_5234,Non-Allergen,0.0
Negative_5235,Non-Allergen,0.0
Negative_5236,Non-Allergen,0.0
Negative_5237,Non-Allergen,0.0
Negative_5238,Non-Allergen,0.0
Negative_5239,Non-Allergen,0.0
Negative_5240,Non-Allergen,0.0
Negative_5241,Non-Allergen,0.0
Negative_5242,Non-Allergen,0.0
Negative_5243,Non-Allergen,0.0
Negative_5244,Non-Allergen,0.0
Negative_5246,Allergen,0.78
Negative_5247,Non-Allergen,0.0
Negative_5248,Non-Allergen,0.0
Negative_5249,Non-Allergen,0.0
Negative_5250,Non-Allergen,0.0
Negative_5251,Non-Allergen,0.0
Negative_5252,Non-Allergen,0.17
Negative_5253,Non-Allergen,0.0
Negative_5254,Non-Allergen,0.0
Negative_5255,Non-Allergen,0.0
Negative_5256,Non-Allergen,0.0
Negative_5257,Non-Allergen,0.384
Negative_5258,Allergen,0.997
Negative_5259,Non-Allergen,0.0
Negative_5260,Non-Allergen,0.0
Negative_5261,Non-Allergen,0.0
Negative_5262,Non-Allergen,0.0
Negative_5263,Non-Allergen,0.0
Negative_5264,Non-Allergen,0.0
Negative_5265,Non-Allergen,0.0
Negative_5266,Non-Allergen,0.0
Negative_5267,Non-Allergen,0.0
Negative_5268,Non-Allergen,0.0
Negative_5269,Non-Allergen,0.0
Negative_5270,Non-Allergen,0.0
Negative_5271,Non-Allergen,0.0
Negative_5272,Non-Allergen,0.0
Negative_5273,Non-Allergen,0.0
Negative_5274,Non-Allergen,0.0
Negative_5275,Non-Allergen,0.0
Negative_5276,Non-Allergen,0.0
Negative_5277,Non-Allergen,0.0
Negative_5278,Non-Allergen,0.0
Negative_5279,Non-Allergen,0.0
Negative_5280,Non-Allergen,0.0
Negative_5281,Non-Allergen,0.0
Negative_5282,Non-Allergen,0.0
Negative_5283,Non-Allergen,0.0
Negative_5284,Non-Allergen,0.0
Negative_5285,Non-Allergen,0.0
Negative_5286,Non-Allergen,0.0
Negative_5287,Non-Allergen,0.0
Negative_5288,Non-Allergen,0.0
Negative_5289,Non-Allergen,0.0
Negative_5290,Non-Allergen,0.0
Negative_5291,Non-Allergen,0.0
Negative_5292,Non-Allergen,0.0
Negative_5293,Allergen,1.0
Negative_5294,Non-Allergen,0.0
Negative_5295,Non-Allergen,0.0
Negative_5296,Non-Allergen,0.0
Negative_5297,Non-Allergen,0.0
Negative_5298,Non-Allergen,0.0
Negative_5299,Non-Allergen,0.0
Negative_5300,Non-Allergen,0.045
Negative_5301,Non-Allergen,0.0
Negative_5302,Non-Allergen,0.0
Negative_5303,Non-Allergen,0.0
Negative_5304,Non-Allergen,0.0
Negative_5305,Non-Allergen,0.0
Negative_5306,Non-Allergen,0.0
Negative_5307,Allergen,0.998
Negative_5308,Non-Allergen,0.0
Negative_5309,Non-Allergen,0.0
Negative_5310,Non-Allergen,0.0
Negative_5311,Non-Allergen,0.0
Negative_5312,Non-Allergen,0.03
Negative_5313,Non-Allergen,0.0
Negative_5314,Non-Allergen,0.0
Negative_5315,Allergen,0.84
Negative_5316,Non-Allergen,0.0
Negative_5317,Non-Allergen,0.0
Negative_5318,Allergen,1.0
Negative_5319,Non-Allergen,0.0
Negative_5320,Non-Allergen,0.0
Negative_5321,Non-Allergen,0.0
Negative_5322,Non-Allergen,0.0
Negative_5323,Non-Allergen,0.0
Negative_5324,Non-Allergen,0.0
Negative_5325,Non-Allergen,0.0
Negative_5326,Non-Allergen,0.0
Negative_5327,Non-Allergen,0.0
Negative_5328,Non-Allergen,0.0
Negative_5329,Non-Allergen,0.0
Negative_5330,Non-Allergen,0.0
Negative_5331,Non-Allergen,0.0
Negative_5332,Non-Allergen,0.0
Negative_5333,Non-Allergen,0.0
Negative_5334,Non-Allergen,0.0
Negative_5335,Non-Allergen,0.0
Negative_5336,Non-Allergen,0.0
Negative_5337,Non-Allergen,0.0
Negative_5338,Non-Allergen,0.0
Negative_5339,Non-Allergen,0.0
Negative_5340,Non-Allergen,0.0
Negative_5341,Non-Allergen,0.0
Negative_5342,Non-Allergen,0.0
Negative_5343,Non-Allergen,0.0
Negative_5344,Non-Allergen,0.0
Negative_5345,Non-Allergen,0.0
Negative_5347,Non-Allergen,0.0
Negative_5348,Non-Allergen,0.0
Negative_5349,Non-Allergen,0.0
Negative_5350,Non-Allergen,0.0
Negative_5351,Non-Allergen,0.0
Negative_5352,Non-Allergen,0.0
Negative_5353,Non-Allergen,0.0
Negative_5354,Non-Allergen,0.0
Negative_5355,Non-Allergen,0.0
Negative_5356,Non-Allergen,0.0
Negative_5357,Non-Allergen,0.0
Negative_5358,Non-Allergen,0.0
Negative_5359,Non-Allergen,0.0
Negative_5360,Non-Allergen,0.0
Negative_5361,Non-Allergen,0.0
Negative_5362,Allergen,0.997
Negative_5363,Non-Allergen,0.0
Negative_5364,Non-Allergen,0.0
Negative_5365,Non-Allergen,0.0
Negative_5366,Non-Allergen,0.0
Negative_5367,Allergen,0.999
Negative_5368,Non-Allergen,0.0
Negative_5369,Non-Allergen,0.0
Negative_5370,Non-Allergen,0.0
Negative_5371,Non-Allergen,0.0
Negative_5372,Non-Allergen,0.0
Negative_5373,Non-Allergen,0.0
Negative_5374,Non-Allergen,0.0
Negative_5375,Non-Allergen,0.0
Negative_5376,Non-Allergen,0.0
Negative_5377,Non-Allergen,0.0
Negative_5378,Non-Allergen,0.0
Negative_5379,Non-Allergen,0.0
Negative_5380,Non-Allergen,0.0
Negative_5381,Non-Allergen,0.0
Negative_5382,Non-Allergen,0.0
Negative_5383,Non-Allergen,0.0
Negative_5384,Non-Allergen,0.0
Negative_5385,Non-Allergen,0.0
Negative_5386,Non-Allergen,0.0
Negative_5387,Non-Allergen,0.0
Negative_5388,Allergen,0.732
Negative_5389,Non-Allergen,0.0
Negative_5390,Non-Allergen,0.0
Negative_5391,Non-Allergen,0.0
Negative_5392,Non-Allergen,0.0
Negative_5393,Non-Allergen,0.0
Negative_5394,Non-Allergen,0.0
Negative_5395,Non-Allergen,0.0
Negative_5396,Non-Allergen,0.0
Negative_5397,Non-Allergen,0.0
