Name,Class,Probability
Negative_4447,Non-Allergen,0.0
Negative_4448,Non-Allergen,0.0
Negative_4449,Non-Allergen,0.001
Negative_4453,Non-Allergen,0.0
Negative_4454,Non-Allergen,0.0
Negative_4455,Non-Allergen,0.0
Negative_4458,Non-Allergen,0.0
Negative_4459,Non-Allergen,0.0
Negative_4461,Non-Allergen,0.0
Negative_4463,Non-Allergen,0.023
Negative_4464,Non-Allergen,0.0
Negative_4465,Non-Allergen,0.0
Negative_4466,Non-Allergen,0.0
Negative_4467,Non-Allergen,0.0
Negative_4469,Non-Allergen,0.19
Negative_4470,Non-Allergen,0.0
Negative_4471,Non-Allergen,0.0
Negative_4472,Non-Allergen,0.0
Negative_4473,Non-Allergen,0.0
Negative_4476,Non-Allergen,0.0
Negative_4478,Non-Allergen,0.0
Negative_4480,Non-Allergen,0.0
Negative_4481,Non-Allergen,0.0
Negative_4482,Non-Allergen,0.0
Negative_4483,Non-Allergen,0.0
Negative_4484,Non-Allergen,0.0
Negative_4487,Non-Allergen,0.062
Negative_4488,Non-Allergen,0.0
Negative_4489,Non-Allergen,0.0
Negative_4490,Non-Allergen,0.0
Negative_4492,Non-Allergen,0.0
Negative_4493,Non-Allergen,0.0
Negative_4495,Non-Allergen,0.003
Negative_4496,Non-Allergen,0.0
Negative_4497,Non-Allergen,0.0
Negative_4499,Non-Allergen,0.0
Negative_4500,Non-Allergen,0.0
Negative_4502,Non-Allergen,0.032
Negative_4503,Non-Allergen,0.0
Negative_4504,Allergen,0.738
Negative_4505,Non-Allergen,0.006
Negative_4507,Non-Allergen,0.0
Negative_4508,Non-Allergen,0.0
Negative_4509,Non-Allergen,0.0
Negative_4513,Allergen,1.0
Negative_4515,Allergen,1.0
Negative_4519,Non-Allergen,0.003
Negative_4520,Non-Allergen,0.0
Negative_4521,Non-Allergen,0.0
Negative_4522,Non-Allergen,0.004
Negative_4523,Non-Allergen,0.0
Negative_4525,Non-Allergen,0.0
Negative_4526,Non-Allergen,0.0
Negative_4527,Non-Allergen,0.0
Negative_4528,Non-Allergen,0.0
Negative_4531,Non-Allergen,0.264
Negative_4532,Non-Allergen,0.0
Negative_4533,Non-Allergen,0.0
Negative_4535,Non-Allergen,0.0
Positive_4536,Allergen,1.0
Negative_4537,Non-Allergen,0.0
Negative_4538,Non-Allergen,0.0
Negative_4539,Allergen,0.992
Negative_4540,Non-Allergen,0.0
Negative_4541,Non-Allergen,0.0
Negative_4543,Non-Allergen,0.0
Negative_4544,Non-Allergen,0.0
Negative_4547,Non-Allergen,0.001
Negative_4550,Non-Allergen,0.164
Negative_4552,Non-Allergen,0.0
Negative_4558,Non-Allergen,0.0
Negative_4559,Non-Allergen,0.0
Negative_4560,Non-Allergen,0.0
Negative_4561,Non-Allergen,0.0
Negative_4562,Non-Allergen,0.0
Negative_4564,Non-Allergen,0.0
Negative_4565,Non-Allergen,0.0
Negative_4566,Non-Allergen,0.0
Negative_4567,Non-Allergen,0.0
Negative_4568,Non-Allergen,0.0
Negative_4570,Non-Allergen,0.0
Negative_4571,Non-Allergen,0.0
Negative_4572,Non-Allergen,0.0
Negative_4573,Non-Allergen,0.0
Negative_4574,Non-Allergen,0.0
Negative_4577,Non-Allergen,0.0
Negative_4578,Non-Allergen,0.079
Negative_4579,Non-Allergen,0.0
Negative_4580,Non-Allergen,0.0
Negative_4582,Non-Allergen,0.0
Negative_4583,Non-Allergen,0.0
Negative_4584,Non-Allergen,0.0
Negative_4585,Allergen,0.999
Negative_4586,Non-Allergen,0.0
Negative_4588,Non-Allergen,0.0
Negative_4589,Non-Allergen,0.0
Negative_4590,Non-Allergen,0.0
Negative_4591,Non-Allergen,0.0
Negative_4592,Non-Allergen,0.0
Negative_4594,Non-Allergen,0.0
Negative_4597,Allergen,0.99
Negative_4611,Non-Allergen,0.0
Negative_4612,Non-Allergen,0.0
Negative_4613,Non-Allergen,0.004
Negative_4615,Non-Allergen,0.0
Negative_4616,Non-Allergen,0.0
Negative_4618,Allergen,0.73
Negative_4619,Non-Allergen,0.0
Negative_4620,Non-Allergen,0.0
Negative_4621,Non-Allergen,0.0
Negative_4622,Non-Allergen,0.0
Negative_4623,Non-Allergen,0.0
Negative_4624,Non-Allergen,0.0
Negative_4630,Non-Allergen,0.0
Negative_4631,Non-Allergen,0.0
Negative_4633,Non-Allergen,0.0
Negative_4634,Allergen,1.0
Negative_4636,Non-Allergen,0.0
Negative_4637,Non-Allergen,0.0
Negative_4638,Non-Allergen,0.0
Negative_4639,Non-Allergen,0.0
Negative_4640,Non-Allergen,0.0
Negative_4642,Non-Allergen,0.227
Negative_4644,Non-Allergen,0.038
Negative_4648,Non-Allergen,0.248
Negative_4649,Non-Allergen,0.013
Negative_4650,Non-Allergen,0.0
Negative_4653,Non-Allergen,0.0
Negative_4654,Non-Allergen,0.0
Negative_4655,Non-Allergen,0.0
Negative_4656,Non-Allergen,0.0
Negative_4657,Non-Allergen,0.0
Negative_4659,Non-Allergen,0.0
Negative_4660,Non-Allergen,0.0
Negative_4661,Non-Allergen,0.0
Negative_4662,Non-Allergen,0.0
Negative_4665,Non-Allergen,0.005
Negative_4667,Non-Allergen,0.0
Negative_4668,Non-Allergen,0.0
Negative_4669,Non-Allergen,0.0
Negative_4673,Non-Allergen,0.0
Negative_4674,Non-Allergen,0.0
Negative_4677,Non-Allergen,0.0
Negative_4679,Non-Allergen,0.0
Negative_4680,Non-Allergen,0.001
Negative_4681,Allergen,0.878
Negative_4682,Non-Allergen,0.0
Negative_4683,Non-Allergen,0.0
Positive_4687,Allergen,0.892
Negative_4689,Non-Allergen,0.0
Negative_4690,Allergen,0.884
Negative_4691,Non-Allergen,0.0
Negative_4692,Non-Allergen,0.0
Negative_4695,Non-Allergen,0.0
Negative_4696,Non-Allergen,0.0
Negative_4697,Non-Allergen,0.001
Negative_4698,Non-Allergen,0.0
Negative_4701,Non-Allergen,0.0
Negative_4702,Non-Allergen,0.0
Negative_4703,Allergen,0.995
Negative_4704,Non-Allergen,0.0
Negative_4707,Allergen,0.994
Negative_4712,Non-Allergen,0.0
Negative_4713,Non-Allergen,0.0
Negative_4714,Non-Allergen,0.0
Negative_4715,Non-Allergen,0.011
Negative_4717,Non-Allergen,0.0
Negative_4718,Non-Allergen,0.0
Negative_4719,Non-Allergen,0.0
Negative_4720,Non-Allergen,0.0
Negative_4721,Non-Allergen,0.0
Negative_4723,Non-Allergen,0.0
Negative_4724,Allergen,1.0
Negative_4725,Non-Allergen,0.0
Negative_4726,Non-Allergen,0.0
Negative_4728,Non-Allergen,0.0
Negative_4729,Non-Allergen,0.0
Negative_4730,Non-Allergen,0.0
Negative_4732,Non-Allergen,0.0
Negative_4733,Non-Allergen,0.0
Negative_4735,Non-Allergen,0.0
Negative_4736,Non-Allergen,0.0
Negative_4738,Non-Allergen,0.0
Negative_4739,Non-Allergen,0.0
Negative_4740,Non-Allergen,0.0
Negative_4741,Non-Allergen,0.0
Negative_4744,Non-Allergen,0.0
Negative_4746,Non-Allergen,0.0
Negative_4748,Non-Allergen,0.0
Negative_4750,Non-Allergen,0.0
Negative_4751,Non-Allergen,0.0
Negative_4752,Non-Allergen,0.0
Negative_4753,Non-Allergen,0.0
Negative_4754,Non-Allergen,0.0
Negative_4756,Non-Allergen,0.0
Negative_4757,Non-Allergen,0.0
Negative_4758,Non-Allergen,0.0
Negative_4759,Non-Allergen,0.0
Negative_4760,Non-Allergen,0.0
Negative_4762,Non-Allergen,0.0
Negative_4763,Non-Allergen,0.0
Negative_4765,Non-Allergen,0.0
Negative_4769,Non-Allergen,0.0
Negative_4770,Non-Allergen,0.109
Negative_4771,Non-Allergen,0.0
Positive_4772,Non-Allergen,0.0
Negative_4773,Non-Allergen,0.0
Negative_4775,Non-Allergen,0.0
Negative_4776,Non-Allergen,0.0
Negative_4779,Non-Allergen,0.0
Negative_4780,Non-Allergen,0.0
Negative_4781,Non-Allergen,0.002
Negative_4784,Non-Allergen,0.0
Negative_4785,Non-Allergen,0.0
Negative_4786,Non-Allergen,0.0
Negative_4787,Non-Allergen,0.0
Negative_4791,Non-Allergen,0.0
Negative_4795,Non-Allergen,0.0
Negative_4796,Non-Allergen,0.0
Negative_4797,Non-Allergen,0.0
Negative_4799,Non-Allergen,0.0
Negative_4801,Non-Allergen,0.0
Negative_4802,Non-Allergen,0.0
Negative_4803,Non-Allergen,0.0
Negative_4804,Non-Allergen,0.0
Negative_4805,Non-Allergen,0.0
Positive_4806,Allergen,0.999
Negative_4807,Non-Allergen,0.0
Negative_4808,Non-Allergen,0.0
Negative_4809,Non-Allergen,0.0
Negative_4810,Non-Allergen,0.0
Negative_4811,Non-Allergen,0.0
Negative_4814,Non-Allergen,0.0
Negative_4815,Non-Allergen,0.0
Negative_4816,Non-Allergen,0.0
Negative_4817,Non-Allergen,0.0
Negative_4820,Non-Allergen,0.0
Negative_4821,Non-Allergen,0.0
Negative_4823,Non-Allergen,0.001
Negative_4827,Non-Allergen,0.0
Negative_4832,Non-Allergen,0.306
Negative_4834,Allergen,0.58
Negative_4835,Non-Allergen,0.0
Negative_4836,Non-Allergen,0.0
Negative_4838,Non-Allergen,0.0
Negative_4843,Non-Allergen,0.0
Negative_4844,Allergen,0.783
Negative_4846,Non-Allergen,0.014
Negative_4848,Non-Allergen,0.0
Negative_4850,Non-Allergen,0.001
Negative_4852,Non-Allergen,0.0
Negative_4853,Non-Allergen,0.0
Negative_4854,Non-Allergen,0.0
Negative_4856,Non-Allergen,0.0
Negative_4858,Non-Allergen,0.0
Negative_4859,Non-Allergen,0.0
Negative_4869,Non-Allergen,0.0
Negative_4871,Non-Allergen,0.0
Negative_4873,Non-Allergen,0.0
Negative_4875,Non-Allergen,0.003
Negative_4877,Non-Allergen,0.0
Negative_4878,Non-Allergen,0.0
Negative_4879,Non-Allergen,0.0
Negative_4880,Non-Allergen,0.238
Negative_4881,Non-Allergen,0.0
Negative_4883,Non-Allergen,0.0
Negative_4884,Non-Allergen,0.0
Negative_4885,Non-Allergen,0.0
Negative_4886,Non-Allergen,0.0
Negative_4887,Non-Allergen,0.0
Negative_4889,Non-Allergen,0.0
Negative_4890,Non-Allergen,0.0
Negative_4891,Allergen,1.0
Negative_4892,Allergen,0.998
Positive_4894,Allergen,1.0
Negative_4895,Non-Allergen,0.0
Negative_4896,Non-Allergen,0.0
Negative_4897,Non-Allergen,0.0
Negative_4898,Non-Allergen,0.0
Negative_4899,Non-Allergen,0.0
Negative_4901,Non-Allergen,0.0
Negative_4903,Non-Allergen,0.0
Negative_4904,Non-Allergen,0.0
Negative_4907,Non-Allergen,0.0
Negative_4908,Non-Allergen,0.0
Negative_4909,Non-Allergen,0.0
Negative_4910,Non-Allergen,0.0
Negative_4911,Non-Allergen,0.0
Positive_4912,Non-Allergen,0.0
Negative_4913,Non-Allergen,0.0
Negative_4914,Non-Allergen,0.0
Negative_4915,Non-Allergen,0.0
Negative_4916,Non-Allergen,0.0
Negative_4917,Non-Allergen,0.002
Positive_4918,Allergen,0.978
Negative_4921,Non-Allergen,0.011
Negative_4924,Non-Allergen,0.0
Negative_4926,Non-Allergen,0.0
Negative_4928,Non-Allergen,0.0
Negative_4929,Allergen,0.543
Negative_4930,Non-Allergen,0.0
Negative_4932,Non-Allergen,0.001
Negative_4934,Non-Allergen,0.0
Negative_4935,Non-Allergen,0.087
Negative_4936,Non-Allergen,0.0
Negative_4938,Non-Allergen,0.0
Negative_4939,Non-Allergen,0.0
Negative_4940,Non-Allergen,0.0
Negative_4941,Non-Allergen,0.0
Negative_4946,Non-Allergen,0.0
Negative_4948,Non-Allergen,0.0
Negative_4949,Non-Allergen,0.272
Negative_4950,Non-Allergen,0.0
Negative_4951,Non-Allergen,0.0
Negative_4952,Non-Allergen,0.0
Negative_4954,Non-Allergen,0.0
Negative_4958,Non-Allergen,0.0
Negative_4960,Non-Allergen,0.003
Negative_4961,Non-Allergen,0.0
Negative_4963,Non-Allergen,0.0
Negative_4965,Non-Allergen,0.0
Negative_4966,Non-Allergen,0.0
Negative_4968,Non-Allergen,0.0
Negative_4969,Non-Allergen,0.0
Negative_4971,Non-Allergen,0.0
Negative_4973,Non-Allergen,0.0
Negative_4974,Non-Allergen,0.0
Negative_4975,Non-Allergen,0.044
Negative_4977,Non-Allergen,0.0
Negative_4978,Non-Allergen,0.0
Negative_4979,Non-Allergen,0.0
Negative_4980,Non-Allergen,0.0
Negative_4981,Non-Allergen,0.0
Negative_4985,Non-Allergen,0.006
Negative_4993,Allergen,0.967
Negative_4995,Non-Allergen,0.0
Negative_4996,Non-Allergen,0.0
Negative_4997,Non-Allergen,0.012
Negative_4998,Non-Allergen,0.0
Negative_5001,Non-Allergen,0.0
Negative_5002,Non-Allergen,0.0
Negative_5003,Non-Allergen,0.0
Negative_5004,Non-Allergen,0.0
Negative_5005,Non-Allergen,0.0
Negative_5007,Non-Allergen,0.0
Negative_5009,Non-Allergen,0.0
Negative_5010,Non-Allergen,0.03
Negative_5011,Non-Allergen,0.0
Negative_5013,Non-Allergen,0.0
Negative_5015,Non-Allergen,0.0
Negative_5016,Non-Allergen,0.0
Negative_5017,Non-Allergen,0.0
Negative_5019,Non-Allergen,0.0
Negative_5020,Non-Allergen,0.0
Negative_5021,Non-Allergen,0.0
Negative_5022,Non-Allergen,0.0
Negative_5023,Non-Allergen,0.0
Positive_5024,Allergen,1.0
Negative_5025,Non-Allergen,0.0
Negative_5026,Allergen,0.705
Negative_5027,Non-Allergen,0.004
Negative_5032,Non-Allergen,0.004
Negative_5034,Non-Allergen,0.0
Negative_5035,Non-Allergen,0.131
Negative_5037,Allergen,0.986
Negative_5038,Allergen,1.0
Negative_5040,Non-Allergen,0.0
Negative_5041,Non-Allergen,0.0
Negative_5042,Non-Allergen,0.0
Negative_5045,Non-Allergen,0.0
Negative_5046,Non-Allergen,0.0
Negative_5047,Non-Allergen,0.0
Negative_5048,Non-Allergen,0.0
Negative_5049,Non-Allergen,0.0
Negative_5051,Allergen,0.927
Negative_5052,Non-Allergen,0.0
Negative_5053,Non-Allergen,0.001
Negative_5055,Non-Allergen,0.0
Negative_5057,Non-Allergen,0.0
Negative_5059,Non-Allergen,0.0
Negative_5060,Non-Allergen,0.0
Negative_5061,Non-Allergen,0.0
Positive_5062,Non-Allergen,0.0
Negative_5063,Non-Allergen,0.0
Negative_5064,Non-Allergen,0.0
Negative_5065,Non-Allergen,0.0
Negative_5066,Non-Allergen,0.0
Negative_5067,Non-Allergen,0.0
Positive_5068,Non-Allergen,0.0
Negative_5069,Non-Allergen,0.0
Negative_5070,Non-Allergen,0.0
Negative_5071,Non-Allergen,0.0
Negative_5072,Non-Allergen,0.0
Negative_5073,Non-Allergen,0.0
Positive_5074,Non-Allergen,0.0
Negative_5075,Non-Allergen,0.001
Negative_5076,Non-Allergen,0.0
Negative_5077,Non-Allergen,0.0
Negative_5078,Non-Allergen,0.0
Negative_5079,Non-Allergen,0.0
Negative_5081,Non-Allergen,0.0
Negative_5082,Non-Allergen,0.0
Negative_5083,Non-Allergen,0.0
Negative_5084,Non-Allergen,0.0
Negative_5085,Non-Allergen,0.0
Negative_5087,Non-Allergen,0.0
Negative_5088,Non-Allergen,0.001
Negative_5089,Non-Allergen,0.0
Negative_5090,Non-Allergen,0.0
Positive_5092,Allergen,1.0
Negative_5093,Non-Allergen,0.0
Negative_5094,Non-Allergen,0.0
Negative_5095,Non-Allergen,0.0
Negative_5097,Non-Allergen,0.0
Negative_5102,Non-Allergen,0.0
Negative_5105,Non-Allergen,0.0
Negative_5106,Non-Allergen,0.0
Negative_5108,Non-Allergen,0.0
Negative_5110,Non-Allergen,0.0
Negative_5111,Non-Allergen,0.0
Negative_5112,Non-Allergen,0.0
Negative_5113,Non-Allergen,0.0
Negative_5114,Non-Allergen,0.0
Negative_5117,Non-Allergen,0.036
Negative_5118,Non-Allergen,0.127
Negative_5121,Non-Allergen,0.0
Negative_5122,Non-Allergen,0.0
Negative_5123,Non-Allergen,0.0
Negative_5124,Non-Allergen,0.0
Negative_5125,Non-Allergen,0.0
Negative_5129,Non-Allergen,0.0
Negative_5130,Non-Allergen,0.0
Negative_5131,Non-Allergen,0.0
Negative_5135,Non-Allergen,0.0
Negative_5136,Non-Allergen,0.0
Negative_5137,Non-Allergen,0.0
Negative_5139,Non-Allergen,0.0
Negative_5140,Non-Allergen,0.0
Negative_5141,Non-Allergen,0.0
Negative_5142,Non-Allergen,0.0
Negative_5143,Non-Allergen,0.0
Negative_5145,Non-Allergen,0.0
Negative_5146,Non-Allergen,0.004
Negative_5148,Non-Allergen,0.0
Negative_5149,Non-Allergen,0.0
Negative_5151,Non-Allergen,0.0
Negative_5152,Non-Allergen,0.0
Negative_5153,Non-Allergen,0.0
Negative_5154,Non-Allergen,0.0
Negative_5155,Non-Allergen,0.0
Negative_5157,Non-Allergen,0.0
Negative_5158,Non-Allergen,0.003
Negative_5160,Non-Allergen,0.0
Negative_5161,Non-Allergen,0.0
Negative_5164,Non-Allergen,0.0
Negative_5165,Non-Allergen,0.0
Negative_5166,Non-Allergen,0.0
Negative_5167,Non-Allergen,0.0
Negative_5169,Non-Allergen,0.0
Negative_5171,Non-Allergen,0.0
Negative_5172,Allergen,0.829
Negative_5174,Non-Allergen,0.0
Negative_5175,Non-Allergen,0.0
Negative_5177,Non-Allergen,0.0
Negative_5181,Non-Allergen,0.0
Negative_5182,Non-Allergen,0.0
Negative_5183,Non-Allergen,0.0
Negative_5184,Non-Allergen,0.0
Negative_5186,Non-Allergen,0.0
Negative_5187,Non-Allergen,0.0
Negative_5188,Non-Allergen,0.0
Negative_5189,Non-Allergen,0.0
Negative_5190,Non-Allergen,0.0
Negative_5192,Non-Allergen,0.0
Negative_5196,Non-Allergen,0.0
Negative_5198,Non-Allergen,0.0
Negative_5199,Non-Allergen,0.0
Negative_5200,Non-Allergen,0.0
Negative_5204,Non-Allergen,0.0
Negative_5205,Non-Allergen,0.0
Negative_5206,Non-Allergen,0.0
Negative_5207,Non-Allergen,0.0
Negative_5208,Non-Allergen,0.0
Negative_5210,Non-Allergen,0.0
Negative_5213,Allergen,0.994
Negative_5214,Non-Allergen,0.0
Negative_5216,Non-Allergen,0.0
Negative_5220,Non-Allergen,0.0
Negative_5222,Non-Allergen,0.0
Negative_5223,Non-Allergen,0.0
Negative_5224,Non-Allergen,0.001
Negative_5225,Non-Allergen,0.0
Negative_5226,Non-Allergen,0.0
Negative_5228,Non-Allergen,0.0
Negative_5229,Non-Allergen,0.0
Negative_5230,Non-Allergen,0.0
Negative_5231,Non-Allergen,0.0
Negative_5232,Non-Allergen,0.0
Negative_5234,Non-Allergen,0.0
Negative_5235,Non-Allergen,0.0
Negative_5236,Allergen,0.902
Negative_5237,Non-Allergen,0.0
Negative_5238,Non-Allergen,0.0
Negative_5241,Non-Allergen,0.0
Negative_5242,Non-Allergen,0.0
Negative_5243,Non-Allergen,0.0
Negative_5244,Non-Allergen,0.0
Negative_5249,Non-Allergen,0.0
Negative_5250,Non-Allergen,0.0
Negative_5254,Allergen,0.975
Negative_5256,Allergen,0.943
Negative_5258,Non-Allergen,0.0
Negative_5259,Non-Allergen,0.0
Negative_5260,Non-Allergen,0.0
Negative_5261,Non-Allergen,0.0
Negative_5270,Non-Allergen,0.0
Negative_5271,Non-Allergen,0.0
Negative_5272,Non-Allergen,0.0
Negative_5273,Non-Allergen,0.0
Negative_5274,Non-Allergen,0.0
Negative_5277,Non-Allergen,0.0
Negative_5279,Non-Allergen,0.0
Negative_5280,Non-Allergen,0.0
Negative_5282,Non-Allergen,0.0
Negative_5283,Non-Allergen,0.0
Negative_5284,Non-Allergen,0.0
Negative_5285,Non-Allergen,0.0
Negative_5286,Non-Allergen,0.0
Negative_5288,Non-Allergen,0.0
Negative_5289,Non-Allergen,0.002
Negative_5290,Non-Allergen,0.0
Negative_5291,Non-Allergen,0.0
Negative_5292,Non-Allergen,0.0
Negative_5294,Non-Allergen,0.0
Negative_5295,Non-Allergen,0.0
Negative_5297,Non-Allergen,0.0
Negative_5298,Non-Allergen,0.0
Negative_5300,Non-Allergen,0.0
Negative_5302,Non-Allergen,0.0
Negative_5304,Non-Allergen,0.0
Positive_5305,Allergen,1.0
Negative_5306,Non-Allergen,0.001
Negative_5308,Non-Allergen,0.146
Negative_5310,Non-Allergen,0.0
Positive_5311,Non-Allergen,0.0
Negative_5312,Non-Allergen,0.0
Negative_5313,Non-Allergen,0.0
Negative_5314,Non-Allergen,0.0
Negative_5315,Non-Allergen,0.0
Negative_5318,Non-Allergen,0.0
Negative_5319,Non-Allergen,0.0
Negative_5320,Non-Allergen,0.0
Negative_5322,Non-Allergen,0.0
Negative_5325,Non-Allergen,0.0
Negative_5328,Non-Allergen,0.0
Negative_5330,Non-Allergen,0.0
Negative_5331,Non-Allergen,0.0
Negative_5332,Non-Allergen,0.0
Negative_5333,Non-Allergen,0.0
Negative_5336,Non-Allergen,0.0
Negative_5337,Non-Allergen,0.0
Negative_5338,Non-Allergen,0.0
Negative_5341,Non-Allergen,0.0
Negative_5344,Non-Allergen,0.0
Negative_5345,Non-Allergen,0.0
Negative_5348,Non-Allergen,0.021
Negative_5350,Non-Allergen,0.001
Negative_5351,Non-Allergen,0.0
Negative_5354,Non-Allergen,0.0
Negative_5355,Non-Allergen,0.0
Negative_5356,Non-Allergen,0.0
Negative_5357,Non-Allergen,0.0
Negative_5358,Non-Allergen,0.0
Negative_5360,Non-Allergen,0.0
Negative_5365,Non-Allergen,0.0
Negative_5367,Non-Allergen,0.0
Negative_5372,Non-Allergen,0.0
Negative_5373,Non-Allergen,0.0
Negative_5375,Non-Allergen,0.0
Negative_5378,Non-Allergen,0.0
Negative_5380,Non-Allergen,0.0
Negative_5384,Non-Allergen,0.0
Negative_5385,Non-Allergen,0.018
Negative_5386,Non-Allergen,0.0
Negative_5387,Non-Allergen,0.016
Negative_5389,Non-Allergen,0.0
Negative_5390,Non-Allergen,0.0
Negative_5391,Non-Allergen,0.0
Negative_5392,Non-Allergen,0.005
Negative_5393,Non-Allergen,0.0
Negative_5397,Non-Allergen,0.007
Negative_5398,Non-Allergen,0.0
Negative_5401,Allergen,0.997
Negative_5402,Non-Allergen,0.281
Negative_5403,Non-Allergen,0.0
Negative_5404,Non-Allergen,0.0
Negative_5405,Non-Allergen,0.0
Negative_5407,Non-Allergen,0.0
Negative_5408,Non-Allergen,0.0
Negative_5409,Non-Allergen,0.163
Negative_5410,Non-Allergen,0.0
Negative_5411,Non-Allergen,0.0
Negative_5414,Non-Allergen,0.0
Negative_5415,Non-Allergen,0.0
Negative_5416,Non-Allergen,0.0
Negative_5417,Non-Allergen,0.0
Negative_5419,Non-Allergen,0.113
Negative_5420,Non-Allergen,0.0
Negative_5421,Non-Allergen,0.0
Negative_5422,Non-Allergen,0.0
Negative_5423,Non-Allergen,0.0
Negative_5425,Non-Allergen,0.0
Negative_5431,Non-Allergen,0.011
Negative_5433,Non-Allergen,0.056
Negative_5435,Non-Allergen,0.036
Negative_5436,Non-Allergen,0.0
Negative_5437,Non-Allergen,0.0
Negative_5440,Non-Allergen,0.0
Negative_5442,Allergen,0.559
Negative_5445,Non-Allergen,0.0
Negative_5448,Non-Allergen,0.0
Negative_5449,Non-Allergen,0.0
Negative_5450,Non-Allergen,0.0
Negative_5451,Non-Allergen,0.0
Negative_5454,Non-Allergen,0.001
Negative_5457,Allergen,0.85
Negative_5458,Non-Allergen,0.0
Negative_5460,Non-Allergen,0.001
Negative_5461,Allergen,0.994
Negative_5462,Non-Allergen,0.0
Negative_5466,Non-Allergen,0.0
Negative_5467,Non-Allergen,0.0
Negative_5468,Non-Allergen,0.0
Negative_5469,Non-Allergen,0.0
Negative_5470,Non-Allergen,0.0
Negative_5472,Non-Allergen,0.0
Negative_5473,Non-Allergen,0.0
Negative_5474,Non-Allergen,0.0
Negative_5475,Non-Allergen,0.0
Negative_5476,Non-Allergen,0.0
Negative_5478,Non-Allergen,0.016
Negative_5480,Non-Allergen,0.0
Negative_5481,Non-Allergen,0.0
Negative_5482,Non-Allergen,0.0
Negative_5484,Non-Allergen,0.0
Negative_5485,Non-Allergen,0.006
Negative_5486,Non-Allergen,0.0
Negative_5487,Non-Allergen,0.0
Negative_5488,Non-Allergen,0.0
Negative_5491,Non-Allergen,0.0
Negative_5492,Non-Allergen,0.0
Negative_5493,Non-Allergen,0.0
Negative_5494,Non-Allergen,0.001
Negative_5497,Non-Allergen,0.0
Negative_5498,Non-Allergen,0.0
Negative_5499,Non-Allergen,0.0
Negative_5501,Non-Allergen,0.001
Negative_5502,Non-Allergen,0.0
Negative_5503,Non-Allergen,0.001
Negative_5504,Non-Allergen,0.172
Positive_5505,Non-Allergen,0.001
Negative_5506,Non-Allergen,0.0
Negative_5507,Non-Allergen,0.0
Negative_5508,Non-Allergen,0.0
Negative_5509,Non-Allergen,0.0
Negative_5510,Non-Allergen,0.001
Negative_5512,Non-Allergen,0.025
Negative_5513,Non-Allergen,0.0
Negative_5514,Non-Allergen,0.0
Negative_5515,Non-Allergen,0.0
Negative_5516,Non-Allergen,0.08
Positive_5517,Allergen,1.0
Negative_5518,Non-Allergen,0.0
Negative_5519,Non-Allergen,0.0
Negative_5521,Non-Allergen,0.0
Negative_5522,Non-Allergen,0.0
Negative_5523,Non-Allergen,0.0
Negative_5524,Non-Allergen,0.0
Negative_5525,Non-Allergen,0.0
Negative_5526,Non-Allergen,0.112
Negative_5527,Non-Allergen,0.0
Positive_5528,Allergen,1.0
Negative_5529,Non-Allergen,0.002
Negative_5530,Non-Allergen,0.0
Negative_5531,Non-Allergen,0.0
Negative_5533,Non-Allergen,0.0
Negative_5535,Non-Allergen,0.329
Negative_5536,Allergen,0.999
Negative_5537,Non-Allergen,0.001
Negative_5539,Non-Allergen,0.003
Negative_5541,Non-Allergen,0.0
Negative_5542,Non-Allergen,0.0
Negative_5543,Non-Allergen,0.0
Negative_5544,Non-Allergen,0.0
Negative_5545,Non-Allergen,0.0
Positive_5546,Allergen,1.0
Negative_5547,Non-Allergen,0.001
Negative_5548,Non-Allergen,0.028
Negative_5550,Non-Allergen,0.0
Negative_5551,Non-Allergen,0.0
Negative_5553,Non-Allergen,0.0
Negative_5554,Non-Allergen,0.0
Negative_5555,Non-Allergen,0.0
Negative_5556,Non-Allergen,0.0
Negative_5559,Non-Allergen,0.0
Negative_5560,Non-Allergen,0.0
Negative_5561,Non-Allergen,0.0
Negative_5562,Non-Allergen,0.0
Negative_5563,Non-Allergen,0.0
Negative_5565,Non-Allergen,0.0
Negative_5566,Non-Allergen,0.0
Negative_5567,Non-Allergen,0.0
Negative_5568,Non-Allergen,0.0
Negative_5569,Non-Allergen,0.0
Negative_5571,Non-Allergen,0.0
Positive_5572,Allergen,1.0
Negative_5574,Non-Allergen,0.0
Negative_5575,Non-Allergen,0.0
Negative_5576,Non-Allergen,0.0
Negative_5577,Allergen,0.542
Negative_5579,Non-Allergen,0.0
Negative_5582,Non-Allergen,0.0
Negative_5583,Non-Allergen,0.0
Negative_5584,Non-Allergen,0.0
Negative_5585,Non-Allergen,0.0
Negative_5586,Non-Allergen,0.0
Negative_5588,Non-Allergen,0.0
Negative_5589,Non-Allergen,0.0
Negative_5590,Non-Allergen,0.0
Negative_5591,Non-Allergen,0.0
Negative_5592,Non-Allergen,0.0
Positive_5593,Non-Allergen,0.0
Negative_5594,Non-Allergen,0.0
Negative_5595,Non-Allergen,0.0
Negative_5596,Non-Allergen,0.0
Negative_5597,Non-Allergen,0.0
Negative_5598,Non-Allergen,0.0
Positive_5599,Allergen,0.981
Negative_5601,Non-Allergen,0.0
Negative_5602,Non-Allergen,0.0
Negative_5603,Non-Allergen,0.0
Negative_5604,Non-Allergen,0.0
Positive_5605,Non-Allergen,0.193
